name,radius,period,duration,source
Kepler-40 b,13.44,6.8731664,6.8569,Kepler
Kepler-550 b,4.17,8.600099313,4.0077,Kepler
Kepler-551 b,2.53,12.37646897,2.7075,Kepler
K00430.02,0.84,9.340538,2.57,Kepler
Kepler-289 e,2.94,330.071558,4.295,Kepler
Kepler-153 b,2.82,18.87022157,3.1404,Kepler
Kepler-20 f,0.9,19.5776073,3.382,Kepler
Kepler-572 b,2.22,17.20522898,3.6688,Kepler
K00485.01,4.89,17.90766147,5.396,Kepler
Kepler-573 b,2.78,22.18332255,5.1364,Kepler
K02342.02,30.53,354.78194,6.46,Kepler
Kepler-574 b,2.19,7.65880048,3.0427,Kepler
Kepler-575 b,2.03,9.3789167,3.3427,Kepler
Kepler-588 b,2.87,4.221626193,3.0619,Kepler
Kepler-589 b,2.95,16.54967098,4.3808,Kepler
Kepler-65 b,1.42,2.154911236,3.1341,Kepler
K00317.02,0.99,11.505879,5.583,Kepler
Kepler-589 c,1.46,3.52467888,2.484,Kepler
Kepler-179 c,2.52,6.400157105,2.0004,Kepler
Kepler-611 b,2.04,2.437029217,3.2005,Kepler
Kepler-192 b,2.76,9.9267215,3.8428,Kepler
Kepler-192 c,2.63,21.22349325,4.9416,Kepler
Kepler-192 d,1.15,6.47027706,3.343,Kepler
Kepler-612 b,2.33,3.722158895,1.9941,Kepler
Kepler-153 c,2.6,46.9026431,3.9264,Kepler
Kepler-552 b,3.77,5.263415218,2.1446,Kepler
Kepler-553 b,4.48,4.030466786,2.7734,Kepler
K01437.02,1.29,9.27989,3.33,Kepler
Kepler-553 c,10.99,328.240201,12.2726,Kepler
K00434.01,12.34,22.264806569,8.7941,Kepler
K00489.01,3.23,2.217038096,1.8575,Kepler
K00489.02,1.24,8.874603,2.88,Kepler
Kepler-167 b,1.41,4.393157678,2.4455,Kepler
K02583.02,1.25,251.7512,4.314,Kepler
Kepler-102 e,2.48,16.145671932,3.7236,Kepler
Kepler-167 e,9.27,1071.232624,16.1784,Kepler
Kepler-179 b,1.56,2.735900074,1.9359,Kepler
Kepler-590 b,3.46,5.852968845,4.5973,Kepler
Kepler-591 b,4.71,81.1701587,8.358,Kepler
K03191.02,4.07,371.17573,8.2,Kepler
Kepler-592 b,2.53,2.820190603,2.554,Kepler
Kepler-593 b,2.97,21.21712312,5.89,Kepler
Kepler-613 b,2.11,15.77980122,4.0369,Kepler
Kepler-614 b,2.41,14.03490255,3.638,Kepler
Kepler-615 b,1.92,10.35586478,2.8431,Kepler
Kepler-89 d,9.99,22.342964828,6.66405,Kepler
Kepler-193 b,3.04,11.38840217,3.6949,Kepler
Kepler-154 d,4.04,20.5498184,5.5484,Kepler
K00435.02,7.89,934.09418462,17.489,Kepler
K00436.01,21.48,199.83920527,4.378,Kepler
K01437.03,1.42,17.4217322,4.718,Kepler
K00437.01,16.84,15.84132627,1.8215,Kepler
Kepler-155 b,2.01,5.931196562,2.4999,Kepler
Kepler-10 b,1.43,0.837491225,1.796,Kepler
Kepler-167 c,1.37,7.40611676,2.8826,Kepler
Kepler-167 d,1.11,21.803708,3.369,Kepler
K00491.01,24.12,4.66229074,3.73,Kepler
Kepler-576 b,2.9,29.9111886,6.6436,Kepler
K00493.01,19.44,2.908453928,2.5363,Kepler
Kepler-577 b,1.7,25.69581456,4.0251,Kepler
K00540.01,33.1,25.70280003,3.1644,Kepler
Kepler-594 b,2.06,13.64617478,3.4098,Kepler
Kepler-4 b,4.13,3.213668926,3.98235,Kepler
Kepler-65 d,1.58,8.13121389,4.2386,Kepler
Kepler-180 c,3.28,41.8854433,6.763,Kepler
Kepler-180 b,2.04,13.81733587,4.261,Kepler
Kepler-194 d,3.33,52.8148051,7.309,Kepler
Kepler-195 b,2.15,8.30783912,3.1516,Kepler
Kepler-195 c,1.71,34.0963441,3.896,Kepler
Kepler-1724 b,2.48,6.45442931,2.6772,Kepler
Kepler-618 b,2.39,3.595769013,3.1569,Kepler
Kepler-155 c,1.87,52.6615266,3.1592,Kepler
Kepler-554 b,4.45,1.902208647,2.19877,Kepler
K01613.03,0.85,20.605501,3.793,Kepler
Kepler-156 c,2.35,15.90688891,3.9879,Kepler
Kepler-156 b,2.46,4.973455252,1.6519,Kepler
K00441.01,30.74,30.5528972,5.269,Kepler
K00495.01,3.35,4.804469031,3.4587,Kepler
Kepler-578 b,4.47,1.616883373,1.6325,Kepler
K02593.02,0.68,9.5539134,5.261,Kepler
Kepler-168 c,2.94,13.19322809,5.0036,Kepler
Kepler-102 d,1.34,10.31174786,3.1818,Kepler
Kepler-168 b,1.63,4.42535097,3.504,Kepler
Kepler-181 c,2.46,4.302139338,2.0289,Kepler
Kepler-181 b,1.5,3.137845914,1.91,Kepler
K03209.02,1.9,6.77067637,5.982,Kepler
K00544.01,25.59,3.74782314,5.133,Kepler
K00545.01,1.07,1.09173174,1.9719,Kepler
Kepler-182 c,3.28,20.68420772,6.4415,Kepler
Kepler-193 c,3.58,50.6985408,5.972,Kepler
K00591.01,0.89,2.9926465,1.81,Kepler
K00787.03,0.93,0.589376952,1.71,Kepler
Kepler-1723 b,2.37,39.7529915,4.9641,Kepler
Kepler-616 b,2.82,9.99760285,3.4423,Kepler
Kepler-616 c,3.96,90.4117992,7.106,Kepler
Kepler-157 c,2.17,13.54057461,4.4673,Kepler
Kepler-157 b,1.37,1.732346403,2.2139,Kepler
K01815.02,1.24,1.74610057,1.299,Kepler
Kepler-157 d,1.56,7.0257409,2.245,Kepler
Kepler-555 b,2.22,16.21774917,4.9274,Kepler
Kepler-556 b,2.08,11.72291212,4.2064,Kepler
K00498.01,1.32,8.661374,2.972,Kepler
Kepler-579 b,1.9,9.66857386,2.4656,Kepler
Kepler-80 b,2.16,7.053527145,2.3982,Kepler
Kepler-80 c,2.16,9.521644639,2.3569,Kepler
Kepler-80 d,1.3,3.072146607,1.8732,Kepler
Kepler-80 e,1.33,4.645382149,2.0271,Kepler
Kepler-182 b,2.66,9.82578495,5.2498,Kepler
Kepler-595 b,3.95,25.30291816,4.4903,Kepler
Kepler-596 b,2.99,21.30020491,4.0852,Kepler
Kepler-22 b,2.34,289.864067,7.565,Kepler
K00549.01,39.14,10.29767658,6.649,Kepler
Kepler-616 d,2.44,51.0674355,4.374,Kepler
Kepler-617 b,1.23,1.682695938,1.3867,Kepler
Kepler-194 c,3.56,17.30795548,5.1126,Kepler
Kepler-89 c,3.72,10.423677439,5.2257,Kepler
Kepler-194 b,2.06,2.09227115,2.4062,Kepler
Kepler-10 c,2.26,45.29422297,6.83,Kepler
Kepler-158 b,2.27,16.70920628,2.7052,Kepler
Kepler-158 c,1.97,28.55158187,4.1502,Kepler
K00447.01,30.33,4.045057186,2.9954,Kepler
Kepler-159 b,1.68,10.13958818,2.6446,Kepler
Kepler-159 c,2.05,43.5859419,4.6814,Kepler
Kepler-80 f,1.19,0.986785834,1.1879,Kepler
K00501.01,2.7,24.7962801,8.33,Kepler
K00502.01,1.38,5.91037674,3.421,Kepler
Kepler-102 f,0.95,27.4536146,3.747,Kepler
Kepler-580 b,2.28,8.22241355,2.71,Kepler
K00549.02,28.58,0.635587392,4.7,Kepler
Kepler-597 b,2.3,13.02363236,3.9734,Kepler
Kepler-183 c,2.9,11.6370303,3.3372,Kepler
K03226.02,1.51,6.93650854,3.674,Kepler
Kepler-183 b,2.76,5.68798675,2.2682,Kepler
K00552.01,35.24,3.055171082,1.6798,Kepler
Kepler-619 b,2.85,5.40426917,2.5315,Kepler
Kepler-619 d,4.17,11.67894236,1.2641,Kepler
Kepler-619 c,1.64,1.208462378,1.544,Kepler
Kepler-730 c,1.23,2.85188338,2.666,Kepler
Kepler-620 b,2.49,12.91385906,5.3685,Kepler
Kepler-89 e,6.07,54.31996151,8.5858,Kepler
K00449.01,41.07,252.0792347,3.9808,Kepler
K00450.01,3.54,27.04627886,2.666,Kepler
K00451.01,3.46,3.723560726,3.435,Kepler
K01910.02,1.15,18.3848331,3.545,Kepler
Kepler-557 b,2.43,3.705991661,5.1658,Kepler
K00074.01,5.2,5.188671659,5.0534,Kepler
K00453.01,55.59,2.236100588,1.8643,Kepler
Kepler-581 b,2.67,40.606895,5.756,Kepler
Kepler-169 e,2.24,13.76710058,2.9105,Kepler
K02678.02,0.48,2.2165905,1.0,Kepler
Kepler-169 c,1.37,6.1954595,2.952,Kepler
Kepler-169 b,1.19,3.25058201,2.2537,Kepler
Kepler-169 d,1.45,8.34819209,2.835,Kepler
K00553.01,1.78,2.399069173,3.2576,Kepler
K00554.01,14.61,3.65849707,2.573,Kepler
K03337.02,1.58,91.172033,6.676,Kepler
Kepler-598 b,1.63,3.701765401,2.6061,Kepler
Kepler-598 c,3.07,86.4943704,7.471,Kepler
K00088.01,18.91,5.17968868,3.7256,Kepler
Kepler-148 d,8.73,51.84688984,4.7769,Kepler
Kepler-148 c,3.44,4.180048081,2.4479,Kepler
K01022.02,2.35,68.832195,3.31,Kepler
Kepler-148 b,1.82,1.729367077,1.7442,Kepler
K00399.01,38.05,5.26640614,3.6163,Kepler
K00400.01,14.0,44.18938922,6.8151,Kepler
Kepler-558 b,2.64,29.00789166,5.0274,Kepler
K00455.01,8.15,47.878243,4.066,Kepler
K01942.02,1.66,2.433703498,0.975,Kepler
Kepler-160 c,3.85,13.69942266,4.3409,Kepler
Kepler-160 b,1.89,4.309381978,2.8977,Kepler
Kepler-161 b,2.14,4.9213639,1.8806,Kepler
Kepler-169 f,2.95,87.0912594,7.0,Kepler
K00506.01,3.27,1.583160478,1.1935,Kepler
K02871.04,0.99,7.9788198,2.874,Kepler
Kepler-582 b,3.34,18.49234792,3.4744,Kepler
Kepler-170 b,3.05,7.930583519,3.6083,Kepler
Kepler-102 c,0.63,7.07136119,2.757,Kepler
K00556.01,25.77,9.50150926,6.852,Kepler
Kepler-599 b,2.55,15.65563866,3.9305,Kepler
K00331.02,23.26,10.52286678,1.911,Kepler
Kepler-1722 b,2.3,9.17858526,2.1945,Kepler
K00559.01,1.07,4.33144839,2.58,Kepler
Kepler-600 b,2.76,23.67513153,4.647,Kepler
Kepler-149 b,4.15,29.19899219,5.1227,Kepler
Kepler-149 d,4.28,160.0191598,5.472,Kepler
Kepler-20 c,2.99,10.854095934,3.7768,Kepler
Kepler-149 c,1.67,55.3291399,6.918,Kepler
K00402.01,15.29,17.177328207,7.6702,Kepler
Kepler-161 c,2.37,7.064252021,1.3867,Kepler
K00458.01,155.12,53.71798494,4.104,Kepler
K02133.02,10.1,43.501748,10.755,Kepler
Kepler-162 c,3.24,19.44639139,3.6227,Kepler
Kepler-162 b,1.39,6.91986988,3.4253,Kepler
K00075.01,10.16,105.8817667,18.044,Kepler
Kepler-170 c,2.85,16.6658994,4.1934,Kepler
Kepler-171 b,2.74,4.16696628,2.7535,Kepler
K02876.02,1.09,0.535224793,3.3402,Kepler
Kepler-171 c,3.0,11.46347165,2.599,Kepler
Kepler-171 d,2.22,39.6034,6.487,Kepler
Kepler-172 b,2.59,2.940304817,2.7226,Kepler
Kepler-601 b,1.86,5.378868001,2.7222,Kepler
Kepler-602 b,2.7,15.28467725,6.0768,Kepler
K03372.02,2.37,73.506021,5.734,Kepler
Kepler-603 b,2.75,21.05349939,7.1605,Kepler
Kepler-603 c,8.03,127.905412,14.475,Kepler
Kepler-603 d,1.81,6.21716039,4.4289,Kepler
K00403.01,5.05,21.05647572,1.238,Kepler
K00404.01,34.82,31.80514278,7.6213,Kepler
K01083.02,0.96,4.57797412,2.862,Kepler
K00405.01,15.8,37.60936976,6.8615,Kepler
K00406.01,929.36,49.26678528,5.5692,Kepler
K00407.01,7.05,3.613757526,5.9128,Kepler
Kepler-150 c,3.42,7.381980206,3.1152,Kepler
Kepler-559 b,4.03,17.58751692,4.3773,Kepler
K02174.04,0.96,3.01609637,1.57,Kepler
K00461.01,17.21,11.34436822,5.558,Kepler
K00462.01,2.96,1.576341127,3.1232,Kepler
Kepler-560 b,1.55,18.47762694,1.94,Kepler
Kepler-561 b,7.02,58.36205791,6.3363,Kepler
Kepler-561 c,2.6,5.350156114,2.2647,Kepler
K02906.03,1.23,21.9424316,7.447,Kepler
Kepler-172 c,2.89,6.38899658,3.5032,Kepler
Kepler-172 d,2.7,14.62709685,4.097,Kepler
Kepler-172 e,3.26,35.1184432,4.59,Kepler
Kepler-173 c,2.36,8.00579096,3.0549,Kepler
Kepler-173 b,1.28,4.26374378,2.2725,Kepler
K07624.01,5.92,330.025002,6.659,Kepler
Kepler-462 b,3.37,84.6877524,10.0248,Kepler
K00565.01,1.4,2.340523247,3.156,Kepler
Kepler-604 b,2.4,25.85499978,3.8737,Kepler
Kepler-184 b,2.64,10.68758211,3.3812,Kepler
Kepler-184 c,2.16,20.30303506,4.5038,Kepler
K04772.03,2.99,39.0930875,5.687,Kepler
Kepler-150 d,2.74,12.56096618,3.7647,Kepler
Kepler-150 e,3.18,30.8261043,5.914,Kepler
Kepler-20 b,1.78,3.696121272,2.463,Kepler
Kepler-150 b,1.21,3.42806306,2.417,Kepler
Kepler-545 b,2.86,13.24931848,4.4859,Kepler
K00082.06,0.73,22.4098677,2.271,Kepler
K00465.01,5.26,363.706662,8.553,Kepler
K00466.01,11.73,9.391039263,2.8386,Kepler
Kepler-562 b,4.96,18.00932214,4.9611,Kepler
Kepler-563 b,3.18,22.18431824,3.0397,Kepler
K00076.01,10.33,77.4794704,10.1151,Kepler
K06245.03,1.21,276.32360146,9.8964,Kepler
Kepler-102 b,0.51,5.28691996,2.579,Kepler
Kepler-583 b,2.78,6.51003001,3.3095,Kepler
Kepler-584 b,4.17,35.18105723,7.545,Kepler
K00514.01,22.39,11.75560012,4.7,Kepler
K00515.01,25.27,17.79421914,4.1918,Kepler
K07625.01,0.83,6.12601169,1.733,Kepler
Kepler-184 d,2.55,29.02235217,4.0263,Kepler
Kepler-605 b,1.65,3.383540239,1.403,Kepler
Kepler-605 c,0.96,2.358952404,1.593,Kepler
Kepler-185 c,1.94,20.72904234,2.8066,Kepler
Kepler-185 b,1.13,1.632916419,1.5599,Kepler
K04773.02,0.75,11.1438086,7.905,Kepler
K00410.01,41.57,7.216951388,1.89082,Kepler
K00411.01,32.21,15.85238672,5.179,Kepler
Kepler-546 b,7.31,4.147021189,2.8997,Kepler
Kepler-151 b,3.0,15.22895514,2.5967,Kepler
Kepler-151 c,2.33,24.67458244,3.2648,Kepler
K04846.02,1.26,32.526674,6.842,Kepler
K00469.01,6.17,10.32906563,1.44,Kepler
Kepler-564 b,4.61,3.750832927,1.9457,Kepler
Kepler-163 c,3.2,21.34736612,4.184,Kepler
Kepler-163 b,1.36,7.81100952,3.231,Kepler
Kepler-565 b,3.16,4.243748097,3.3603,Kepler
K06612.02,0.48,2.404483552,0.2961,Kepler
K00516.01,2.01,13.54204116,3.334,Kepler
Kepler-585 b,2.54,2.752359689,2.0722,Kepler
Kepler-174 b,2.09,13.98177862,2.958,Kepler
Kepler-174 c,1.56,44.0003975,5.1115,Kepler
Kepler-174 d,2.29,247.354914,8.677,Kepler
K07626.01,2.46,462.12069,10.42,Kepler
K00570.01,4.06,12.39894005,4.262,Kepler
Kepler-462 c,4.52,207.5829306,7.0686,Kepler
Kepler-186 c,1.14,7.26731094,2.2691,Kepler
Kepler-186 d,1.29,13.3430025,2.7399,Kepler
Kepler-186 b,0.97,3.886795001,1.7574,Kepler
Kepler-186 e,1.15,22.40777833,3.2881,Kepler
K00414.01,17.53,20.35509657,5.33265,Kepler
K00414.02,2.77,5.92240377,3.691,Kepler
K00415.01,7.03,166.7876551,5.8676,Kepler
Kepler-20 d,2.59,77.6114427,7.1786,Kepler
Kepler-152 b,3.08,18.20795835,3.7965,Kepler
K04896.02,1.48,49.537365,9.862,Kepler
Kepler-1720 b,2.75,12.70636123,2.395,Kepler
Kepler-164 c,2.84,10.94577783,3.0937,Kepler
Kepler-164 d,2.7,28.9869016,3.6233,Kepler
Kepler-164 e,4.24,94.886902,6.923,Kepler
Kepler-164 b,1.63,5.03505665,1.804,Kepler
K06707.02,1.31,24.7222403,4.53,Kepler
Kepler-175 b,2.56,11.90352088,4.297,Kepler
Kepler-19 b,2.1,9.286964466,3.3649,Kepler
Kepler-175 c,2.76,34.0350605,6.695,Kepler
Kepler-176 c,2.58,12.75934489,3.5889,Kepler
Kepler-176 b,1.61,5.433132902,2.4012,Kepler
K07627.01,29.01,0.967427812,5.8883,Kepler
Kepler-187 c,2.87,10.64021008,5.4381,Kepler
Kepler-187 b,1.44,4.93883135,4.388,Kepler
Kepler-188 c,2.96,5.996533443,3.3129,Kepler
Kepler-188 b,1.63,2.06190864,1.9743,Kepler
Kepler-189 c,2.98,20.13490007,3.7962,Kepler
K04838.03,1.1,24.0721647,3.171,Kepler
Kepler-152 c,2.96,88.2553729,4.539,Kepler
K00417.01,12.23,19.193103549,2.5425,Kepler
K00418.01,9.94,22.418319842,5.349,Kepler
K00419.01,39.89,20.131477716,3.2806,Kepler
Kepler-547 b,3.8,6.010383339,2.1939,Kepler
K05007.02,2.27,80.881757,12.568,Kepler
K00006.01,1.74,1.334101467,2.1033,Kepler
K00080.01,96.08,9.250572762,3.6373,Kepler
Kepler-165 b,2.1,8.1808949,2.7546,Kepler
Kepler-165 c,2.34,15.31296388,3.0935,Kepler
Kepler-566 b,2.24,18.42794957,2.9264,Kepler
K06765.02,1.1,8.8249556,2.976,Kepler
K00725.01,10.86,7.30497811,4.5414,Kepler
K00726.01,60.74,5.115750935,2.5378,Kepler
K00727.01,21.69,1.213745575,5.5835,Kepler
K00728.01,11.94,7.189379172,2.0351,Kepler
K00729.01,4.69,1.423799421,1.4866,Kepler
K07628.01,0.69,1.8134378,7.776,Kepler
Kepler-223 d,3.46,14.78767172,6.1191,Kepler
Kepler-625 c,1.0,4.16536757,3.2935,Kepler
Kepler-626 b,2.88,14.48584765,3.1365,Kepler
Kepler-627 b,3.2,40.6992062,7.074,Kepler
K00630.01,3.69,4.532402495,3.12,Kepler
K05449.02,24.74,25.273355,34.48,Kepler
Kepler-628 b,9.11,15.458056682,8.79536,Kepler
K00682.01,10.9,562.1725914,9.8841,Kepler
K00683.01,5.86,278.1243979,3.978,Kepler
K00684.01,6.95,4.034914368,1.7874,Kepler
Kepler-644 b,3.07,3.173914037,3.6069,Kepler
K07124.02,2.74,379.11996,7.22,Kepler
K00686.01,12.43,52.513548727,3.2743,Kepler
K00687.01,3.13,4.17838675,2.123,Kepler
Kepler-223 c,2.68,9.84824649,5.7471,Kepler
Kepler-223 e,3.57,19.7243672,7.202,Kepler
Kepler-104 d,2.61,51.75530504,7.4355,Kepler
K07630.01,0.78,16.2982201,2.558,Kepler
Kepler-223 b,2.42,7.38443269,5.7351,Kepler
K00731.01,171.85,7.06115081,3.547,Kepler
K00099.01,3.12,2190.7010353,19.891,Kepler
Kepler-629 b,1.34,7.23858162,3.1199,Kepler
Kepler-630 b,3.25,161.4746786,10.572,Kepler
K00634.01,4.87,6.277827312,8.6841,Kepler
Kepler-1725 b,2.52,16.71987303,3.317,Kepler
K00636.01,55.2,12.011661094,3.77516,Kepler
Kepler-645 b,3.54,3.275821982,3.0427,Kepler
Kepler-646 b,1.53,15.87360981,3.5246,Kepler
Kepler-595 c,1.11,12.3860474,2.604,Kepler
K00690.01,7.24,1.360834768,1.4886,Kepler
Kepler-464 b,3.53,7.256962446,4.9402,Kepler
Kepler-647 c,2.83,29.66631669,8.412,Kepler
Kepler-647 b,1.21,16.2254975,6.471,Kepler
Kepler-656 b,3.57,1.260258822,1.8594,Kepler
K00732.02,1.23,3.29534567,1.902,Kepler
K07629.01,0.94,0.542122617,1.283,Kepler
Kepler-656 c,1.41,5.25449393,3.078,Kepler
Kepler-224 c,3.15,5.924993927,2.8874,Kepler
Kepler-224 d,2.39,11.34934848,3.1101,Kepler
K00637.01,7.37,26.94927489,10.6977,Kepler
Kepler-199 b,2.9,23.6421965,5.018,Kepler
Kepler-199 c,3.51,67.0930642,7.334,Kepler
Kepler-631 b,2.89,17.97979816,5.5828,Kepler
Kepler-632 b,2.43,30.99664113,2.9182,Kepler
Kepler-213 b,1.33,2.462344253,1.8113,Kepler
Kepler-213 c,2.22,4.822969318,0.8752,Kepler
K00548.02,0.86,6.0799457,2.706,Kepler
Kepler-214 c,1.95,28.7796446,8.349,Kepler
Kepler-214 b,2.05,15.66057688,7.012,Kepler
Kepler-648 b,3.11,17.42115972,4.9974,Kepler
Kepler-224 b,1.39,3.13295351,2.2207,Kepler
Kepler-224 e,2.14,18.64349986,1.8491,Kepler
K00408.05,2.05,93.803766,2.946,Kepler
Kepler-657 b,3.08,24.5434566,7.2518,Kepler
Kepler-466 b,2.75,51.07926451,6.3729,Kepler
K00734.02,2.54,70.2780911,2.466,Kepler
K00100.01,16.89,9.9664004,5.0127,Kepler
K00641.01,2.73,14.85185526,3.5263,Kepler
K00642.01,1.26,4.350413063,1.7694,Kepler
K00643.01,1.47,1.376384817,1.745,Kepler
K00644.01,17.09,45.977861823,7.4493,Kepler
Kepler-649 b,2.16,29.90721859,4.8475,Kepler
K00696.01,2.61,7.03380109,6.4185,Kepler
K07378.02,3.58,56.391062,5.7,Kepler
Kepler-650 b,3.62,3.032147946,3.8627,Kepler
Kepler-103 b,3.33,15.96532718,4.5837,Kepler
K00698.01,120.02,12.718711489,2.48998,Kepler
K00735.01,5.19,22.34213536,6.461,Kepler
Kepler-225 c,2.33,18.79418506,3.2906,Kepler
Kepler-225 b,1.44,6.73893544,2.813,Kepler
K00737.01,5.16,14.49839316,3.7343,Kepler
Kepler-29 b,2.98,10.3392408,3.075,Kepler
Kepler-633 b,1.95,8.50339249,2.9569,Kepler
Kepler-633 c,2.01,23.7832097,7.939,Kepler
K00646.01,60.05,3.041547148,3.22798,Kepler
Kepler-634 b,2.06,5.16949729,4.5122,Kepler
K00648.01,15.45,10.47490332,33.7939,Kepler
K00699.01,116.93,5.41460536,33.787,Kepler
Kepler-215 d,2.23,30.86436512,2.9557,Kepler
Kepler-215 b,1.42,9.36059705,3.2069,Kepler
Kepler-215 c,1.21,14.6672293,3.742,Kepler
Kepler-215 e,1.45,68.1609897,5.662,Kepler
Kepler-29 c,2.78,13.28689997,3.2825,Kepler
Kepler-658 b,1.39,1.287076693,1.4942,Kepler
K04388.02,2.47,61.858947,21.32,Kepler
Kepler-659 b,2.44,17.6717714,3.4202,Kepler
K00741.01,21.55,23.355341391,4.60672,Kepler
Kepler-635 b,2.71,23.44970494,8.6567,Kepler
Kepler-1990 b,3.27,1.73513619,2.2741,Kepler
Kepler-1665 b,5.15,11.95474513,2.1433,Kepler
K00651.01,5.45,42.55930625,3.0148,Kepler
Kepler-636 b,4.43,16.080657264,2.8701,Kepler
Kepler-62 d,1.98,18.16407304,2.9355,Kepler
K07521.02,1.42,7.334073405,2.7308,Kepler
Kepler-62 b,1.33,5.71489692,2.3572,Kepler
Kepler-62 e,1.72,122.3858681,7.123,Kepler
K00702.01,66.76,1.274840187,14.833,Kepler
Kepler-103 c,5.47,179.609803,13.755,Kepler
K00703.01,1.84,1.368617188,1.6235,Kepler
K00653.01,1.41,1.125963085,1.5034,Kepler
Kepler-200 b,1.75,8.59481851,3.254,Kepler
Kepler-200 c,1.72,10.22215697,1.1939,Kepler
Kepler-201 b,2.68,25.6721559,5.9629,Kepler
Kepler-201 c,2.47,151.8851881,12.091,Kepler
K07544.02,384.26,1.065731229,1.7499,Kepler
Kepler-1726 b,2.47,18.39629744,2.7838,Kepler
K00705.01,5.89,1.012672041,3.0512,Kepler
K00706.01,42.19,28.714216138,6.0624,Kepler
Kepler-33 d,4.76,21.77568158,7.9588,Kepler
Kepler-33 f,3.92,41.0283424,9.8052,Kepler
K04453.02,0.64,0.83442282,1.873,Kepler
K00656.01,2.72,1.906633332,3.0825,Kepler
Kepler-202 b,1.53,4.069425638,2.0396,Kepler
Kepler-1990 c,0.98,4.06844957,2.8349,Kepler
Kepler-202 c,1.88,16.28247625,2.9227,Kepler
Kepler-203 b,2.61,3.162692075,1.9529,Kepler
Kepler-33 e,3.55,31.7848157,8.8077,Kepler
Kepler-33 c,2.82,13.17555999,6.6677,Kepler
Kepler-33 b,1.85,5.66815821,4.9064,Kepler
Kepler-216 c,2.95,17.40665216,6.864,Kepler
K04577.02,0.79,3.07365139,2.102,Kepler
K00109.01,25.79,6.41496453,3.9015,Kepler
Kepler-203 c,2.54,5.370639542,2.1121,Kepler
Kepler-203 d,1.37,11.32977062,3.845,Kepler
Kepler-637 b,5.86,23.20579353,4.3243,Kepler
Kepler-638 b,2.32,6.07972016,7.1228,Kepler
K07621.01,1.86,275.07365,3.37,Kepler
Kepler-204 b,2.71,14.40090414,4.1682,Kepler
Kepler-216 b,2.12,7.69363627,5.0324,Kepler
Kepler-651 b,2.17,21.3851584,4.0819,Kepler
Kepler-217 b,2.12,5.37493289,3.9567,Kepler
Kepler-217 c,1.84,8.58600968,3.3443,Kepler
K04622.02,0.73,4.50158249,1.855,Kepler
Kepler-217 d,1.29,3.88688862,3.683,Kepler
K00603.01,35.9,2.192009479,2.9453,Kepler
K00604.01,11.86,8.254912972,6.8822,Kepler
Kepler-621 b,1.77,2.628117322,1.8289,Kepler
K00605.02,0.62,5.06546874,2.203,Kepler
K00606.01,14.37,3.170626881,2.7189,Kepler
K00607.01,11.16,5.89399142,1.2737,Kepler
Kepler-204 c,1.78,25.6613816,4.459,Kepler
Kepler-639 b,2.29,10.21418792,5.8201,Kepler
Kepler-205 b,1.37,2.755637216,1.8559,Kepler
K07622.01,1.5,36.2671673,2.065,Kepler
Kepler-1710 b,2.62,14.91095177,3.325,Kepler
Kepler-205 c,1.58,20.30652862,2.8014,Kepler
Kepler-218 c,3.05,44.6996563,6.2289,Kepler
Kepler-218 b,1.47,3.619309734,3.0504,Kepler
Kepler-218 d,2.69,124.5245224,9.654,Kepler
K04692.02,0.72,7.6720844,3.451,Kepler
K00712.01,1.11,2.178150857,1.931,Kepler
K00713.01,34.19,2.178150567,3.5065,Kepler
K00608.01,3.47,25.33709016,9.664,Kepler
K00609.01,13.57,4.396999852,1.875,Kepler
Kepler-622 b,1.82,14.28228147,2.6588,Kepler
K00611.01,9.83,3.251659087,1.5286,Kepler
K00008.01,1.4,1.16015259,1.3433,Kepler
Kepler-89 b,1.5,3.743166733,3.6888,Kepler
Kepler-206 c,1.85,13.13747785,4.8655,Kepler
Kepler-206 b,1.32,7.78199862,3.947,Kepler
K07623.01,34.14,2.2227289,2.617,Kepler
Kepler-206 d,1.29,23.4433748,5.768,Kepler
Kepler-207 d,3.6,5.868066282,4.1246,Kepler
Kepler-207 b,1.72,1.61189046,3.0792,Kepler
Kepler-465 b,2.87,9.940666412,3.9092,Kepler
Kepler-652 b,2.46,4.182001885,2.2209,Kepler
K04700.02,1.83,66.47762,4.487,Kepler
K00715.01,32.76,1.621668852,1.7517,Kepler
K00716.01,6.78,26.89316101,2.3266,Kepler
Kepler-653 b,2.04,14.70749512,3.1506,Kepler
Kepler-196 b,2.11,20.73989406,3.1505,Kepler
Kepler-196 c,2.33,47.4277116,5.2679,Kepler
K00613.01,1.38,5.07442951,4.064,Kepler
Kepler-434 b,11.26,12.874712426,2.2491,Kepler
K00615.01,48.15,176.2432946,5.0423,Kepler
Kepler-207 c,1.65,3.07155284,4.0935,Kepler
Kepler-640 b,2.72,22.24814617,4.1483,Kepler
K07636.01,0.73,0.702739679,1.379,Kepler
K00667.01,10.34,4.305219002,2.6845,Kepler
K00668.01,47.58,13.779711352,7.63871,Kepler
Kepler-94 b,3.25,2.508057497,1.1134,Kepler
K00669.01,23.71,5.07437786,5.942,Kepler
Kepler-653 c,0.82,0.900375925,1.257,Kepler
Kepler-219 b,3.29,4.585466941,3.4437,Kepler
Kepler-219 c,4.01,22.71443351,6.0875,Kepler
Kepler-219 d,3.55,47.903427,6.191,Kepler
